_id,Year,Country/State,AgeGroup,Person
668,2017,PERLIS,45–49,10.2
669,2017,PERLIS,50–54,9.9
670,2017,PERLIS,55–59,7.0
671,2017,PERLIS,60–64,4.1
672,2017,SELANGOR,Total,3359.4
673,2017,SELANGOR,15–19,58.8
674,2017,SELANGOR,20–24,328.5
675,2017,SELANGOR,25–29,664.0
676,2017,SELANGOR,30–34,670.6
677,2017,SELANGOR,35–39,491.1
678,2017,SELANGOR,40–44,394.4
679,2017,SELANGOR,45–49,306.2
680,2017,SELANGOR,50–54,233.3
681,2017,SELANGOR,55–59,147.7
682,2017,SELANGOR,60–64,64.8
683,2017,TERENGGANU,Total,438.3
684,2017,TERENGGANU,15–19,14.4
685,2017,TERENGGANU,20–24,64.6
686,2017,TERENGGANU,25–29,81.8
687,2017,TERENGGANU,30–34,62.9
688,2017,TERENGGANU,35–39,49.4
689,2017,TERENGGANU,40–44,43.8
690,2017,TERENGGANU,45–49,42.9
691,2017,TERENGGANU,50–54,38.6
692,2017,TERENGGANU,55–59,27.6
693,2017,TERENGGANU,60–64,12.2
694,2017,SABAH,Total,1796.3
695,2017,SABAH,15–19,118.1
696,2017,SABAH,20–24,318.2
697,2017,SABAH,25–29,358.8
698,2017,SABAH,30–34,276.9
699,2017,SABAH,35–39,213.9
700,2017,SABAH,40–44,168.2
701,2017,SABAH,45–49,135.1
702,2017,SABAH,50–54,108.4
703,2017,SABAH,55–59,68.6
704,2017,SABAH,60–64,30.1
705,2017,SARAWAK,Total,1253.7
706,2017,SARAWAK,15–19,46.8
707,2017,SARAWAK,20–24,174.3
708,2017,SARAWAK,25–29,212.1
709,2017,SARAWAK,30–34,172.8
710,2017,SARAWAK,35–39,147.8
711,2017,SARAWAK,40–44,132.8
712,2017,SARAWAK,45–49,126.3
713,2017,SARAWAK,50–54,108.9
714,2017,SARAWAK,55–59,83.1
715,2017,SARAWAK,60–64,48.6
716,2017,W.P.KUALA LUMPUR,Total,844.3
717,2017,W.P.KUALA LUMPUR,15–19,10.1
718,2017,W.P.KUALA LUMPUR,20–24,78.1
719,2017,W.P.KUALA LUMPUR,25–29,150.0
720,2017,W.P.KUALA LUMPUR,30–34,159.4
721,2017,W.P.KUALA LUMPUR,35–39,130.6
722,2017,W.P.KUALA LUMPUR,40–44,97.8
723,2017,W.P.KUALA LUMPUR,45–49,88.3
724,2017,W.P.KUALA LUMPUR,50–54,73.0
725,2017,W.P.KUALA LUMPUR,55–59,42.6
726,2017,W.P.KUALA LUMPUR,60–64,14.5
727,2017,W.P.LABUAN,Total,38.5
728,2017,W.P.LABUAN,15–19,1.1
729,2017,W.P.LABUAN,20–24,5.0
730,2017,W.P.LABUAN,25–29,6.5
731,2017,W.P.LABUAN,30–34,7.8
732,2017,W.P.LABUAN,35–39,5.3
733,2017,W.P.LABUAN,40–44,4.0
734,2017,W.P.LABUAN,45–49,3.5
735,2017,W.P.LABUAN,50–54,2.8
736,2017,W.P.LABUAN,55–59,1.8
737,2017,W.P.LABUAN,60–64,0.7
738,2017,W.P.PUTRAJAYA,Total,38.0
739,2017,W.P.PUTRAJAYA,15–19,0.1
740,2017,W.P.PUTRAJAYA,20–24,2.0
741,2017,W.P.PUTRAJAYA,25–29,3.9
742,2017,W.P.PUTRAJAYA,30–34,12.3
743,2017,W.P.PUTRAJAYA,35–39,8.2
744,2017,W.P.PUTRAJAYA,40–44,4.1
745,2017,W.P.PUTRAJAYA,45–49,2.8
746,2017,W.P.PUTRAJAYA,50–54,2.6
747,2017,W.P.PUTRAJAYA,55–59,2.0
748,2017,W.P.PUTRAJAYA,60–64,0.1
749,2016,MALAYSIA,Total,14163.7
750,2016,MALAYSIA,15–19,439.5
751,2016,MALAYSIA,20–24,1900.8
752,2016,MALAYSIA,25–29,2593.5
753,2016,MALAYSIA,30–34,2252.1
754,2016,MALAYSIA,35–39,1785.6
755,2016,MALAYSIA,40–44,1539.8
756,2016,MALAYSIA,45–49,1364.2
757,2016,MALAYSIA,50–54,1144.0
758,2016,MALAYSIA,55–59,777.3
759,2016,MALAYSIA,60–64,366.8
760,2016,JOHOR,Total,1580.6
761,2016,JOHOR,15–19,47.4
762,2016,JOHOR,20–24,215.6
763,2016,JOHOR,25–29,268.0
764,2016,JOHOR,30–34,250.1
765,2016,JOHOR,35–39,203.7
766,2016,JOHOR,40–44,179.0
767,2016,JOHOR,45–49,154.9
768,2016,JOHOR,50–54,128.6
769,2016,JOHOR,55–59,91.5
770,2016,JOHOR,60–64,41.8
771,2016,KEDAH,Total,884.3
772,2016,KEDAH,15–19,29.6
773,2016,KEDAH,20–24,121.9
774,2016,KEDAH,25–29,140.7
775,2016,KEDAH,30–34,117.8
776,2016,KEDAH,35–39,105.1
777,2016,KEDAH,40–44,100.8
778,2016,KEDAH,45–49,93.6
779,2016,KEDAH,50–54,84.5
780,2016,KEDAH,55–59,58.7
781,2016,KEDAH,60–64,31.7
782,2016,KELANTAN,Total,632.9
783,2016,KELANTAN,15–19,21.9
784,2016,KELANTAN,20–24,87.4
785,2016,KELANTAN,25–29,97.6
786,2016,KELANTAN,30–34,84.8
787,2016,KELANTAN,35–39,71.9
788,2016,KELANTAN,40–44,69.1
789,2016,KELANTAN,45–49,68.8
790,2016,KELANTAN,50–54,61.6
791,2016,KELANTAN,55–59,47.9
792,2016,KELANTAN,60–64,21.9
793,2016,MELAKA,Total,397.3
794,2016,MELAKA,15–19,14.8
795,2016,MELAKA,20–24,59.0
796,2016,MELAKA,25–29,66.8
797,2016,MELAKA,30–34,61.0
798,2016,MELAKA,35–39,47.1
799,2016,MELAKA,40–44,39.4
800,2016,MELAKA,45–49,39.4
801,2016,MELAKA,50–54,36.1
802,2016,MELAKA,55–59,23.2
803,2016,MELAKA,60–64,10.3
804,2016,NEGERI SEMBILAN,Total,466.9
805,2016,NEGERI SEMBILAN,15–19,10.4
806,2016,NEGERI SEMBILAN,20–24,69.1
807,2016,NEGERI SEMBILAN,25–29,84.1
808,2016,NEGERI SEMBILAN,30–34,67.6
809,2016,NEGERI SEMBILAN,35–39,57.1
810,2016,NEGERI SEMBILAN,40–44,47.8
811,2016,NEGERI SEMBILAN,45–49,45.0
812,2016,NEGERI SEMBILAN,50–54,42.1
813,2016,NEGERI SEMBILAN,55–59,29.6
814,2016,NEGERI SEMBILAN,60–64,14.2
815,2016,PAHANG,Total,692.2
816,2016,PAHANG,15–19,22.2
817,2016,PAHANG,20–24,92.7
818,2016,PAHANG,25–29,118.3
819,2016,PAHANG,30–34,114.8
820,2016,PAHANG,35–39,83.6
821,2016,PAHANG,40–44,71.5
822,2016,PAHANG,45–49,64.5
823,2016,PAHANG,50–54,57.3
824,2016,PAHANG,55–59,42.4
825,2016,PAHANG,60–64,24.9
826,2016,PULAU PINANG,Total,827.4
827,2016,PULAU PINANG,15–19,16.2
828,2016,PULAU PINANG,20–24,112.3
829,2016,PULAU PINANG,25–29,144.0
830,2016,PULAU PINANG,30–34,133.5
831,2016,PULAU PINANG,35–39,103.6
832,2016,PULAU PINANG,40–44,96.4
833,2016,PULAU PINANG,45–49,83.6
834,2016,PULAU PINANG,50–54,68.3
835,2016,PULAU PINANG,55–59,47.2
836,2016,PULAU PINANG,60–64,22.2
837,2016,PERAK,Total,988.2
838,2016,PERAK,15–19,33.2
839,2016,PERAK,20–24,141.1
840,2016,PERAK,25–29,169.8
841,2016,PERAK,30–34,125.1
842,2016,PERAK,35–39,115.0
843,2016,PERAK,40–44,104.4
844,2016,PERAK,45–49,101.4
845,2016,PERAK,50–54,93.3
846,2016,PERAK,55–59,68.3
847,2016,PERAK,60–64,36.8
848,2016,PERLIS,Total,100.1
849,2016,PERLIS,15–19,3.1
850,2016,PERLIS,20–24,16.8
851,2016,PERLIS,25–29,16.9
852,2016,PERLIS,30–34,13.5
853,2016,PERLIS,35–39,10.6
854,2016,PERLIS,40–44,8.9
855,2016,PERLIS,45–49,10.2
856,2016,PERLIS,50–54,9.8
857,2016,PERLIS,55–59,6.7
858,2016,PERLIS,60–64,3.7
859,2016,SELANGOR,Total,3217.6
860,2016,SELANGOR,15–19,44.1
861,2016,SELANGOR,20–24,346.8
862,2016,SELANGOR,25–29,669.7
863,2016,SELANGOR,30–34,605.1
864,2016,SELANGOR,35–39,458.9
865,2016,SELANGOR,40–44,367.4
866,2016,SELANGOR,45–49,304.7
867,2016,SELANGOR,50–54,227.9
868,2016,SELANGOR,55–59,137.8
869,2016,SELANGOR,60–64,55.2
870,2016,TERENGGANU,Total,428.5
871,2016,TERENGGANU,15–19,15.3
872,2016,TERENGGANU,20–24,68.0
873,2016,TERENGGANU,25–29,75.0
874,2016,TERENGGANU,30–34,58.9
875,2016,TERENGGANU,35–39,47.4
876,2016,TERENGGANU,40–44,45.5
877,2016,TERENGGANU,45–49,41.3
878,2016,TERENGGANU,50–54,40.5
879,2016,TERENGGANU,55–59,24.9
880,2016,TERENGGANU,60–64,11.8
881,2016,SABAH,Total,1823.7
882,2016,SABAH,15–19,124.5
883,2016,SABAH,20–24,308.2
884,2016,SABAH,25–29,374.9
885,2016,SABAH,30–34,277.1
886,2016,SABAH,35–39,210.9
887,2016,SABAH,40–44,169.0
888,2016,SABAH,45–49,139.2
889,2016,SABAH,50–54,111.2
890,2016,SABAH,55–59,74.8
891,2016,SABAH,60–64,34.0
892,2016,SARAWAK,Total,1218.2
893,2016,SARAWAK,15–19,46.7
894,2016,SARAWAK,20–24,180.0
895,2016,SARAWAK,25–29,202.7
896,2016,SARAWAK,30–34,166.3
897,2016,SARAWAK,35–39,137.3
898,2016,SARAWAK,40–44,133.8
899,2016,SARAWAK,45–49,124.7
900,2016,SARAWAK,50–54,107.1
901,2016,SARAWAK,55–59,77.8
902,2016,SARAWAK,60–64,41.7
903,2016,W.P.KUALA LUMPUR,Total,827.2
904,2016,W.P.KUALA LUMPUR,15–19,8.8
905,2016,W.P.KUALA LUMPUR,20–24,75.6
906,2016,W.P.KUALA LUMPUR,25–29,151.3
907,2016,W.P.KUALA LUMPUR,30–34,155.1
908,2016,W.P.KUALA LUMPUR,35–39,122.0
909,2016,W.P.KUALA LUMPUR,40–44,99.3
910,2016,W.P.KUALA LUMPUR,45–49,87.0
911,2016,W.P.KUALA LUMPUR,50–54,70.1
912,2016,W.P.KUALA LUMPUR,55–59,42.5
913,2016,W.P.KUALA LUMPUR,60–64,15.6
914,2016,W.P.LABUAN,Total,40.2
915,2016,W.P.LABUAN,15–19,1.0
916,2016,W.P.LABUAN,20–24,4.8
917,2016,W.P.LABUAN,25–29,7.4
918,2016,W.P.LABUAN,30–34,8.5
919,2016,W.P.LABUAN,35–39,5.0
920,2016,W.P.LABUAN,40–44,4.2
921,2016,W.P.LABUAN,45–49,3.4
922,2016,W.P.LABUAN,50–54,3.0
923,2016,W.P.LABUAN,55–59,2.0
924,2016,W.P.LABUAN,60–64,0.7
925,2016,W.P.PUTRAJAYA,Total,38.2
926,2016,W.P.PUTRAJAYA,15–19,0.3
927,2016,W.P.PUTRAJAYA,20–24,1.7
928,2016,W.P.PUTRAJAYA,25–29,6.2
929,2016,W.P.PUTRAJAYA,30–34,13.0
930,2016,W.P.PUTRAJAYA,35–39,6.5
931,2016,W.P.PUTRAJAYA,40–44,3.4
932,2016,W.P.PUTRAJAYA,45–49,2.6
933,2016,W.P.PUTRAJAYA,50–54,2.6
934,2016,W.P.PUTRAJAYA,55–59,1.9
935,2016,W.P.PUTRAJAYA,60–64,0.2
936,2015,MALAYSIA,Total,14067.7
937,2015,MALAYSIA,15–19,450.5
938,2015,MALAYSIA,20–24,1843.2
939,2015,MALAYSIA,25–29,2530.9
940,2015,MALAYSIA,30–34,2269.8
941,2015,MALAYSIA,35–39,1760.3
942,2015,MALAYSIA,40–44,1537.1
943,2015,MALAYSIA,45–49,1364.2
944,2015,MALAYSIA,50–54,1141.7
945,2015,MALAYSIA,55–59,780.4
946,2015,MALAYSIA,60–64,389.6
947,2015,JOHOR,Total,1582.6
948,2015,JOHOR,15–19,43.4
949,2015,JOHOR,20–24,212.1
950,2015,JOHOR,25–29,265.9
951,2015,JOHOR,30–34,252.2
952,2015,JOHOR,35–39,204.0
953,2015,JOHOR,40–44,178.3
954,2015,JOHOR,45–49,159.2
955,2015,JOHOR,50–54,131.4
956,2015,JOHOR,55–59,92.2
957,2015,JOHOR,60–64,44.0
958,2015,KEDAH,Total,881.6
959,2015,KEDAH,15–19,32.0
960,2015,KEDAH,20–24,117.5
961,2015,KEDAH,25–29,143.7
962,2015,KEDAH,30–34,120.0
963,2015,KEDAH,35–39,103.7
964,2015,KEDAH,40–44,98.0
965,2015,KEDAH,45–49,93.0
966,2015,KEDAH,50–54,81.2
967,2015,KEDAH,55–59,59.9
968,2015,KEDAH,60–64,32.4
969,2015,KELANTAN,Total,652.1
970,2015,KELANTAN,15–19,25.6
971,2015,KELANTAN,20–24,93.1
972,2015,KELANTAN,25–29,97.8
973,2015,KELANTAN,30–34,85.4
974,2015,KELANTAN,35–39,71.6
975,2015,KELANTAN,40–44,70.8
976,2015,KELANTAN,45–49,71.0
977,2015,KELANTAN,50–54,64.6
978,2015,KELANTAN,55–59,47.5
979,2015,KELANTAN,60–64,24.5
980,2015,MELAKA,Total,398.3
981,2015,MELAKA,15–19,14.4
982,2015,MELAKA,20–24,55.7
983,2015,MELAKA,25–29,71.7
984,2015,MELAKA,30–34,57.9
985,2015,MELAKA,35–39,45.8
986,2015,MELAKA,40–44,39.6
987,2015,MELAKA,45–49,40.2
988,2015,MELAKA,50–54,36.4
989,2015,MELAKA,55–59,24.2
990,2015,MELAKA,60–64,12.4
991,2015,NEGERI SEMBILAN,Total,468.7
992,2015,NEGERI SEMBILAN,15–19,14.3
993,2015,NEGERI SEMBILAN,20–24,64.0
994,2015,NEGERI SEMBILAN,25–29,83.5
995,2015,NEGERI SEMBILAN,30–34,67.1
996,2015,NEGERI SEMBILAN,35–39,57.3
997,2015,NEGERI SEMBILAN,40–44,48.7
998,2015,NEGERI SEMBILAN,45–49,45.4
999,2015,NEGERI SEMBILAN,50–54,41.6
1000,2015,NEGERI SEMBILAN,55–59,30.9
1001,2015,NEGERI SEMBILAN,60–64,16.0
1002,2015,PAHANG,Total,697.5
1003,2015,PAHANG,15–19,24.5
1004,2015,PAHANG,20–24,98.4
1005,2015,PAHANG,25–29,119.3
1006,2015,PAHANG,30–34,114.5
1007,2015,PAHANG,35–39,83.0
1008,2015,PAHANG,40–44,70.0
1009,2015,PAHANG,45–49,63.3
1010,2015,PAHANG,50–54,56.5
1011,2015,PAHANG,55–59,43.4
1012,2015,PAHANG,60–64,24.5
1013,2015,PULAU PINANG,Total,834.2
1014,2015,PULAU PINANG,15–19,17.2
1015,2015,PULAU PINANG,20–24,104.7
1016,2015,PULAU PINANG,25–29,148.5
1017,2015,PULAU PINANG,30–34,135.3
1018,2015,PULAU PINANG,35–39,105.4
1019,2015,PULAU PINANG,40–44,95.7
1020,2015,PULAU PINANG,45–49,83.3
1021,2015,PULAU PINANG,50–54,67.8
1022,2015,PULAU PINANG,55–59,50.1
1023,2015,PULAU PINANG,60–64,26.1
1024,2015,PERAK,Total,981.8
1025,2015,PERAK,15–19,31.8
1026,2015,PERAK,20–24,150.9
1027,2015,PERAK,25–29,170.6
1028,2015,PERAK,30–34,127.6
1029,2015,PERAK,35–39,109.2
1030,2015,PERAK,40–44,101.1
1031,2015,PERAK,45–49,101.6
1032,2015,PERAK,50–54,92.1
1033,2015,PERAK,55–59,63.8
1034,2015,PERAK,60–64,33.1
1035,2015,PERLIS,Total,98.2
1036,2015,PERLIS,15–19,2.9
1037,2015,PERLIS,20–24,16.4
1038,2015,PERLIS,25–29,16.8
1039,2015,PERLIS,30–34,13.4
1040,2015,PERLIS,35–39,10.2
1041,2015,PERLIS,40–44,8.8
1042,2015,PERLIS,45–49,10.3
1043,2015,PERLIS,50–54,9.6
1044,2015,PERLIS,55–59,6.2
1045,2015,PERLIS,60–64,3.6
1046,2015,SELANGOR,Total,3135.0
1047,2015,SELANGOR,15–19,52.7
1048,2015,SELANGOR,20–24,320.3
1049,2015,SELANGOR,25–29,632.0
1050,2015,SELANGOR,30–34,600.5
1051,2015,SELANGOR,35–39,437.2
1052,2015,SELANGOR,40–44,365.1
1053,2015,SELANGOR,45–49,303.3
1054,2015,SELANGOR,50–54,227.5
1055,2015,SELANGOR,55–59,137.5
1056,2015,SELANGOR,60–64,58.9
1057,2015,TERENGGANU,Total,420.5
1058,2015,TERENGGANU,15–19,14.8
1059,2015,TERENGGANU,20–24,61.3
1060,2015,TERENGGANU,25–29,74.5
1061,2015,TERENGGANU,30–34,59.2
1062,2015,TERENGGANU,35–39,47.6
1063,2015,TERENGGANU,40–44,44.5
1064,2015,TERENGGANU,45–49,42.5
1065,2015,TERENGGANU,50–54,38.4
1066,2015,TERENGGANU,55–59,25.3
1067,2015,TERENGGANU,60–64,12.4
1068,2015,SABAH,Total,1771.1
1069,2015,SABAH,15–19,122.8
1070,2015,SABAH,20–24,288.2
1071,2015,SABAH,25–29,341.5
1072,2015,SABAH,30–34,285.4
1073,2015,SABAH,35–39,209.8
1074,2015,SABAH,40–44,172.2
1075,2015,SABAH,45–49,133.6
1076,2015,SABAH,50–54,110.8
1077,2015,SABAH,55–59,72.6
1078,2015,SABAH,60–64,34.3
1079,2015,SARAWAK,Total,1214.8
1080,2015,SARAWAK,15–19,42.5
1081,2015,SARAWAK,20–24,173.8
1082,2015,SARAWAK,25–29,197.0
1083,2015,SARAWAK,30–34,168.3
1084,2015,SARAWAK,35–39,136.8
1085,2015,SARAWAK,40–44,137.1
1086,2015,SARAWAK,45–49,126.8
1087,2015,SARAWAK,50–54,107.7
1088,2015,SARAWAK,55–59,78.8
1089,2015,SARAWAK,60–64,46.1
1090,2015,W.P.KUALA LUMPUR,Total,853.4
1091,2015,W.P.KUALA LUMPUR,15–19,10.2
1092,2015,W.P.KUALA LUMPUR,20–24,80.1
1093,2015,W.P.KUALA LUMPUR,25–29,155.1
1094,2015,W.P.KUALA LUMPUR,30–34,160.8
1095,2015,W.P.KUALA LUMPUR,35–39,127.2
1096,2015,W.P.KUALA LUMPUR,40–44,99.7
1097,2015,W.P.KUALA LUMPUR,45–49,84.5
1098,2015,W.P.KUALA LUMPUR,50–54,71.0
1099,2015,W.P.KUALA LUMPUR,55–59,44.4
1100,2015,W.P.KUALA LUMPUR,60–64,20.4
1101,2015,W.P.LABUAN,Total,39.5
1102,2015,W.P.LABUAN,15–19,1.2
1103,2015,W.P.LABUAN,20–24,4.7
1104,2015,W.P.LABUAN,25–29,6.8
1105,2015,W.P.LABUAN,30–34,8.9
1106,2015,W.P.LABUAN,35–39,5.0
1107,2015,W.P.LABUAN,40–44,4.1
1108,2015,W.P.LABUAN,45–49,3.4
1109,2015,W.P.LABUAN,50–54,2.6
1110,2015,W.P.LABUAN,55–59,1.9
1111,2015,W.P.LABUAN,60–64,0.8
1112,2015,W.P.PUTRAJAYA,Total,38.5
1113,2015,W.P.PUTRAJAYA,15–19,0.1
1114,2015,W.P.PUTRAJAYA,20–24,1.8
1115,2015,W.P.PUTRAJAYA,25–29,6.3
1116,2015,W.P.PUTRAJAYA,30–34,13.1
1117,2015,W.P.PUTRAJAYA,35–39,6.4
1118,2015,W.P.PUTRAJAYA,40–44,3.5
1119,2015,W.P.PUTRAJAYA,45–49,2.8
1120,2015,W.P.PUTRAJAYA,50–54,2.5
1121,2015,W.P.PUTRAJAYA,55–59,1.8
1122,2015,W.P.PUTRAJAYA,60–64,0.2
1123,2014,MALAYSIA,Total,13852.6
1124,2014,MALAYSIA,15–19,498.6
1125,2014,MALAYSIA,20–24,1860.0
1126,2014,MALAYSIA,25–29,2498.0
1127,2014,MALAYSIA,30–34,2187.5
1128,2014,MALAYSIA,35–39,1725.1
1129,2014,MALAYSIA,40–44,1508.8
1130,2014,MALAYSIA,45–49,1337.5
1131,2014,MALAYSIA,50–54,1124.6
1132,2014,MALAYSIA,55–59,734.1
1133,2014,MALAYSIA,60–64,378.5
1134,2014,JOHOR,Total,1579.7
1135,2014,JOHOR,15–19,48.9
1136,2014,JOHOR,20–24,216.3
1137,2014,JOHOR,25–29,275.2
1138,2014,JOHOR,30–34,248.7
1139,2014,JOHOR,35–39,198.7
1140,2014,JOHOR,40–44,174.4
1141,2014,JOHOR,45–49,151.4
1142,2014,JOHOR,50–54,132.8
1143,2014,JOHOR,55–59,87.2
1144,2014,JOHOR,60–64,46.2
1145,2014,KEDAH,Total,859.8
1146,2014,KEDAH,15–19,34.0
1147,2014,KEDAH,20–24,113.1
1148,2014,KEDAH,25–29,136.7
1149,2014,KEDAH,30–34,114.7
1150,2014,KEDAH,35–39,102.6
1151,2014,KEDAH,40–44,99.0
1152,2014,KEDAH,45–49,92.7
1153,2014,KEDAH,50–54,81.5
1154,2014,KEDAH,55–59,55.7
1155,2014,KEDAH,60–64,29.9
1156,2014,KELANTAN,Total,625.2
1157,2014,KELANTAN,15–19,23.1
1158,2014,KELANTAN,20–24,83.9
1159,2014,KELANTAN,25–29,91.5
1160,2014,KELANTAN,30–34,80.1
1161,2014,KELANTAN,35–39,70.0
1162,2014,KELANTAN,40–44,69.9
1163,2014,KELANTAN,45–49,72.6
1164,2014,KELANTAN,50–54,64.9
1165,2014,KELANTAN,55–59,45.2
1166,2014,KELANTAN,60–64,23.9
1167,2014,MELAKA,Total,394.9
1168,2014,MELAKA,15–19,15.2
1169,2014,MELAKA,20–24,58.0
1170,2014,MELAKA,25–29,67.9
1171,2014,MELAKA,30–34,57.6
1172,2014,MELAKA,35–39,44.4
1173,2014,MELAKA,40–44,39.2
1174,2014,MELAKA,45–49,40.3
1175,2014,MELAKA,50–54,36.8
1176,2014,MELAKA,55–59,23.7
1177,2014,MELAKA,60–64,11.9
1178,2014,NEGERI SEMBILAN,Total,466.5
1179,2014,NEGERI SEMBILAN,15–19,18.0
1180,2014,NEGERI SEMBILAN,20–24,70.0
1181,2014,NEGERI SEMBILAN,25–29,78.4
1182,2014,NEGERI SEMBILAN,30–34,66.1
1183,2014,NEGERI SEMBILAN,35–39,55.1
1184,2014,NEGERI SEMBILAN,40–44,47.8
1185,2014,NEGERI SEMBILAN,45–49,45.0
1186,2014,NEGERI SEMBILAN,50–54,42.6
1187,2014,NEGERI SEMBILAN,55–59,27.9
1188,2014,NEGERI SEMBILAN,60–64,15.7
1189,2014,PAHANG,Total,683.2
1190,2014,PAHANG,15–19,22.7
1191,2014,PAHANG,20–24,97.3
1192,2014,PAHANG,25–29,116.8
1193,2014,PAHANG,30–34,111.6
1194,2014,PAHANG,35–39,78.2
1195,2014,PAHANG,40–44,69.5
1196,2014,PAHANG,45–49,63.4
1197,2014,PAHANG,50–54,57.7
1198,2014,PAHANG,55–59,41.7
1199,2014,PAHANG,60–64,24.4
1200,2014,PULAU PINANG,Total,839.2
1201,2014,PULAU PINANG,15–19,20.4
1202,2014,PULAU PINANG,20–24,107.5
1203,2014,PULAU PINANG,25–29,147.8
1204,2014,PULAU PINANG,30–34,134.0
1205,2014,PULAU PINANG,35–39,108.0
1206,2014,PULAU PINANG,40–44,97.0
1207,2014,PULAU PINANG,45–49,84.9
1208,2014,PULAU PINANG,50–54,67.5
1209,2014,PULAU PINANG,55–59,47.9
1210,2014,PULAU PINANG,60–64,24.2
1211,2014,PERAK,Total,954.1
1212,2014,PERAK,15–19,33.7
1213,2014,PERAK,20–24,145.6
1214,2014,PERAK,25–29,157.9
1215,2014,PERAK,30–34,118.6
1216,2014,PERAK,35–39,111.1
1217,2014,PERAK,40–44,101.3
1218,2014,PERAK,45–49,101.6
1219,2014,PERAK,50–54,92.8
1220,2014,PERAK,55–59,59.5
1221,2014,PERAK,60–64,31.9
1222,2014,PERLIS,Total,95.2
1223,2014,PERLIS,15–19,2.8
1224,2014,PERLIS,20–24,16.0
1225,2014,PERLIS,25–29,15.8
1226,2014,PERLIS,30–34,12.9
1227,2014,PERLIS,35–39,9.8
1228,2014,PERLIS,40–44,9.1
1229,2014,PERLIS,45–49,10.1
1230,2014,PERLIS,50–54,9.0
1231,2014,PERLIS,55–59,6.4
1232,2014,PERLIS,60–64,3.5
1233,2014,SELANGOR,Total,3033.6
1234,2014,SELANGOR,15–19,59.3
1235,2014,SELANGOR,20–24,340.0
1236,2014,SELANGOR,25–29,628.9
1237,2014,SELANGOR,30–34,567.6
1238,2014,SELANGOR,35–39,420.9
1239,2014,SELANGOR,40–44,346.6
1240,2014,SELANGOR,45–49,279.0
1241,2014,SELANGOR,50–54,209.6
1242,2014,SELANGOR,55–59,123.5
1243,2014,SELANGOR,60–64,58.1
1244,2014,TERENGGANU,Total,414.9
1245,2014,TERENGGANU,15–19,15.5
1246,2014,TERENGGANU,20–24,60.2
1247,2014,TERENGGANU,25–29,69.6
1248,2014,TERENGGANU,30–34,57.0
1249,2014,TERENGGANU,35–39,46.2
1250,2014,TERENGGANU,40–44,45.0
1251,2014,TERENGGANU,45–49,43.4
1252,2014,TERENGGANU,50–54,39.3
1253,2014,TERENGGANU,55–59,25.7
1254,2014,TERENGGANU,60–64,12.9
1255,2014,SABAH,Total,1740.9
1256,2014,SABAH,15–19,136.1
1257,2014,SABAH,20–24,283.1
1258,2014,SABAH,25–29,334.2
1259,2014,SABAH,30–34,276.0
1260,2014,SABAH,35–39,204.5
1261,2014,SABAH,40–44,166.2
1262,2014,SABAH,45–49,135.3
1263,2014,SABAH,50–54,106.9
1264,2014,SABAH,55–59,68.0
1265,2014,SABAH,60–64,30.6
1266,2014,SARAWAK,Total,1232.2
1267,2014,SARAWAK,15–19,55.0
1268,2014,SARAWAK,20–24,178.3
1269,2014,SARAWAK,25–29,198.6
1270,2014,SARAWAK,30–34,164.3
1271,2014,SARAWAK,35–39,138.5
1272,2014,SARAWAK,40–44,137.5
1273,2014,SARAWAK,45–49,124.5
1274,2014,SARAWAK,50–54,107.7
1275,2014,SARAWAK,55–59,80.7
1276,2014,SARAWAK,60–64,47.2
1277,2014,W.P.KUALA LUMPUR,Total,852.0
1278,2014,W.P.KUALA LUMPUR,15–19,12.3
1279,2014,W.P.KUALA LUMPUR,20–24,82.6
1280,2014,W.P.KUALA LUMPUR,25–29,163.3
1281,2014,W.P.KUALA LUMPUR,30–34,156.5
1282,2014,W.P.KUALA LUMPUR,35–39,126.8
1283,2014,W.P.KUALA LUMPUR,40–44,98.8
1284,2014,W.P.KUALA LUMPUR,45–49,87.0
1285,2014,W.P.KUALA LUMPUR,50–54,70.0
1286,2014,W.P.KUALA LUMPUR,55–59,37.3
1287,2014,W.P.KUALA LUMPUR,60–64,17.4
1288,2014,W.P.LABUAN,Total,40.8
1289,2014,W.P.LABUAN,15–19,1.3
1290,2014,W.P.LABUAN,20–24,6.1
1291,2014,W.P.LABUAN,25–29,7.3
1292,2014,W.P.LABUAN,30–34,8.5
1293,2014,W.P.LABUAN,35–39,4.5
1294,2014,W.P.LABUAN,40–44,4.2
1295,2014,W.P.LABUAN,45–49,3.5
1296,2014,W.P.LABUAN,50–54,2.8
1297,2014,W.P.LABUAN,55–59,1.9
1298,2014,W.P.LABUAN,60–64,0.7
1299,2014,W.P.PUTRAJAYA,Total,40.3
1300,2014,W.P.PUTRAJAYA,15–19,0.3
1301,2014,W.P.PUTRAJAYA,20–24,2.2
1302,2014,W.P.PUTRAJAYA,25–29,8.1
1303,2014,W.P.PUTRAJAYA,30–34,13.4
1304,2014,W.P.PUTRAJAYA,35–39,5.8
1305,2014,W.P.PUTRAJAYA,40–44,3.3
1306,2014,W.P.PUTRAJAYA,45–49,2.7
1307,2014,W.P.PUTRAJAYA,50–54,2.6
1308,2014,W.P.PUTRAJAYA,55–59,1.8
1309,2014,W.P.PUTRAJAYA,60–64,0.1
1310,2013,MALAYSIA,Total,13545.4
